,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
520,0 days 02:06:46.157000,OCO,31,101.131,38.0,3.0,,,0 days 00:00:27.017000,0 days 00:00:30.303000,0 days 00:00:43.811000,0 days 02:05:32.043000,0 days 02:06:02.346000,0 days 02:06:46.157000,,265.0,256.0,308.0,False,HARD,15.0,True,Alpine,0 days 02:05:05.026000,2024-04-21 08:13:23.699,1,11.0,False,,False,True
521,0 days 02:08:27.470000,OCO,31,101.313,39.0,3.0,,,0 days 00:00:27.103000,0 days 00:00:30.393000,0 days 00:00:43.817000,0 days 02:07:13.260000,0 days 02:07:43.653000,0 days 02:08:27.470000,,265.0,256.0,308.0,False,HARD,16.0,True,Alpine,0 days 02:06:46.157000,2024-04-21 08:15:04.830,1,11.0,False,,False,True
522,0 days 02:10:09.062000,OCO,31,101.59200000000001,40.0,3.0,,,0 days 00:00:27.062000,0 days 00:00:30.528000,0 days 00:00:44.002000,0 days 02:08:54.532000,0 days 02:09:25.060000,0 days 02:10:09.062000,270.0,265.0,256.0,307.0,False,HARD,17.0,True,Alpine,0 days 02:08:27.470000,2024-04-21 08:16:46.143,1,11.0,False,,False,True
523,0 days 02:11:50.715000,OCO,31,101.653,41.0,3.0,,,0 days 00:00:27.133000,0 days 00:00:30.517000,0 days 00:00:44.003000,0 days 02:10:36.195000,0 days 02:11:06.712000,0 days 02:11:50.715000,271.0,265.0,258.0,306.0,False,HARD,18.0,True,Alpine,0 days 02:10:09.062000,2024-04-21 08:18:27.735,1,11.0,False,,False,True
524,0 days 02:13:32.230000,OCO,31,101.515,42.0,3.0,,,0 days 00:00:26.965000,0 days 00:00:30.541000,0 days 00:00:44.009000,0 days 02:12:17.680000,0 days 02:12:48.221000,0 days 02:13:32.230000,,264.0,256.0,306.0,False,HARD,19.0,True,Alpine,0 days 02:11:50.715000,2024-04-21 08:20:09.388,1,11.0,False,,False,True
525,0 days 02:15:13.765000,OCO,31,101.53500000000001,43.0,3.0,,,0 days 00:00:27.081000,0 days 00:00:30.398000,0 days 00:00:44.056000,0 days 02:13:59.311000,0 days 02:14:29.709000,0 days 02:15:13.765000,270.0,265.0,256.0,305.0,False,HARD,20.0,True,Alpine,0 days 02:13:32.230000,2024-04-21 08:21:50.903,1,11.0,False,,False,True
526,0 days 02:16:55.005000,OCO,31,101.24000000000001,44.0,3.0,,,0 days 00:00:27.029000,0 days 00:00:30.325000,0 days 00:00:43.886000,0 days 02:15:40.794000,0 days 02:16:11.119000,0 days 02:16:55.005000,,265.0,257.0,306.0,False,HARD,21.0,True,Alpine,0 days 02:15:13.765000,2024-04-21 08:23:32.438,1,10.0,False,,False,True
527,0 days 02:18:36.428000,OCO,31,101.423,45.0,3.0,,,0 days 00:00:27.049000,0 days 00:00:30.418000,0 days 00:00:43.956000,0 days 02:17:22.054000,0 days 02:17:52.472000,0 days 02:18:36.428000,,263.0,257.0,304.0,False,HARD,22.0,True,Alpine,0 days 02:16:55.005000,2024-04-21 08:25:13.678,1,10.0,False,,False,True
528,0 days 02:20:18.512000,OCO,31,102.084,46.0,3.0,,,0 days 00:00:27.082000,0 days 00:00:31.055000,0 days 00:00:43.947000,0 days 02:19:03.510000,0 days 02:19:34.565000,0 days 02:20:18.512000,269.0,266.0,256.0,322.0,False,HARD,23.0,True,Alpine,0 days 02:18:36.428000,2024-04-21 08:26:55.101,1,11.0,False,,False,True
529,0 days 02:22:00.255000,OCO,31,101.74300000000001,47.0,3.0,,,0 days 00:00:27.150000,0 days 00:00:30.446000,0 days 00:00:44.147000,0 days 02:20:45.662000,0 days 02:21:16.108000,0 days 02:22:00.255000,270.0,264.0,258.0,303.0,False,HARD,24.0,True,Alpine,0 days 02:20:18.512000,2024-04-21 08:28:37.185,1,11.0,False,,False,True
530,0 days 02:23:41.556000,OCO,31,101.301,48.0,3.0,,,0 days 00:00:26.945000,0 days 00:00:30.304000,0 days 00:00:44.052000,0 days 02:22:27.200000,0 days 02:22:57.504000,0 days 02:23:41.556000,,263.0,257.0,302.0,False,HARD,25.0,True,Alpine,0 days 02:22:00.255000,2024-04-21 08:30:18.928,1,11.0,False,,False,True
531,0 days 02:25:22.853000,OCO,31,101.29700000000001,49.0,3.0,,,0 days 00:00:26.952000,0 days 00:00:30.342000,0 days 00:00:44.003000,0 days 02:24:08.508000,0 days 02:24:38.850000,0 days 02:25:22.853000,,264.0,257.0,303.0,False,HARD,26.0,True,Alpine,0 days 02:23:41.556000,2024-04-21 08:32:00.229,1,11.0,False,,False,True
532,0 days 02:27:04.420000,OCO,31,101.56700000000001,50.0,3.0,,,0 days 00:00:26.962000,0 days 00:00:30.524000,0 days 00:00:44.081000,0 days 02:25:49.815000,0 days 02:26:20.339000,0 days 02:27:04.420000,269.0,261.0,256.0,302.0,False,HARD,27.0,True,Alpine,0 days 02:25:22.853000,2024-04-21 08:33:41.526,1,11.0,False,,False,True
533,0 days 02:28:45.897000,OCO,31,101.477,51.0,3.0,,,0 days 00:00:26.927000,0 days 00:00:30.452000,0 days 00:00:44.098000,0 days 02:27:31.347000,0 days 02:28:01.799000,0 days 02:28:45.897000,,262.0,256.0,301.0,False,HARD,28.0,True,Alpine,0 days 02:27:04.420000,2024-04-21 08:35:23.093,1,11.0,False,,False,True
534,0 days 02:30:27.456000,OCO,31,101.55900000000001,52.0,3.0,,,0 days 00:00:26.953000,0 days 00:00:30.616000,0 days 00:00:43.990000,0 days 02:29:12.850000,0 days 02:29:43.466000,0 days 02:30:27.456000,270.0,261.0,256.0,301.0,False,HARD,29.0,True,Alpine,0 days 02:28:45.897000,2024-04-21 08:37:04.570,1,11.0,False,,False,True
535,0 days 02:32:09.108000,OCO,31,101.652,53.0,3.0,,,0 days 00:00:27.039000,0 days 00:00:30.563000,0 days 00:00:44.050000,0 days 02:30:54.495000,0 days 02:31:25.058000,0 days 02:32:09.108000,268.0,262.0,258.0,302.0,False,HARD,30.0,True,Alpine,0 days 02:30:27.456000,2024-04-21 08:38:46.129,1,11.0,False,,False,True
536,0 days 02:33:50.630000,OCO,31,101.522,54.0,3.0,,,0 days 00:00:26.963000,0 days 00:00:30.578000,0 days 00:00:43.981000,0 days 02:32:36.071000,0 days 02:33:06.649000,0 days 02:33:50.630000,269.0,263.0,257.0,308.0,False,HARD,31.0,True,Alpine,0 days 02:32:09.108000,2024-04-21 08:40:27.781,1,11.0,False,,False,True
537,0 days 02:35:32.204000,OCO,31,101.57400000000001,55.0,3.0,,,0 days 00:00:26.940000,0 days 00:00:30.464000,0 days 00:00:44.170000,0 days 02:34:17.570000,0 days 02:34:48.034000,0 days 02:35:32.204000,271.0,267.0,257.0,306.0,False,HARD,32.0,True,Alpine,0 days 02:33:50.630000,2024-04-21 08:42:09.303,1,11.0,False,,False,True
538,0 days 02:37:13.855000,OCO,31,101.65100000000001,56.0,3.0,,,0 days 00:00:27.090000,0 days 00:00:30.552000,0 days 00:00:44.009000,0 days 02:35:59.294000,0 days 02:36:29.846000,0 days 02:37:13.855000,275.0,269.0,257.0,307.0,False,HARD,33.0,True,Alpine,0 days 02:35:32.204000,2024-04-21 08:43:50.877,1,11.0,False,,False,True
539,0 days 00:58:44.280000,NOR,4,101.26700000000001,2.0,1.0,,,0 days 00:00:26.911000,0 days 00:00:30.583000,0 days 00:00:43.773000,0 days 00:57:29.920000,0 days 00:58:00.503000,0 days 00:58:44.276000,274.0,269.0,261.0,322.0,True,MEDIUM,2.0,True,McLaren,0 days 00:57:03.013000,2024-04-21 07:05:21.686,1,4.0,False,,False,True
540,0 days 01:00:25.562000,NOR,4,101.28200000000001,3.0,1.0,,,0 days 00:00:26.859000,0 days 00:00:30.837000,0 days 00:00:43.586000,0 days 00:59:11.135000,0 days 00:59:41.972000,0 days 01:00:25.558000,269.0,267.0,255.0,326.0,False,MEDIUM,3.0,True,McLaren,0 days 00:58:44.280000,2024-04-21 07:07:02.953,1,4.0,False,,False,True
541,0 days 01:02:07.491000,NOR,4,101.929,4.0,1.0,,,0 days 00:00:27.067000,0 days 00:00:30.814000,0 days 00:00:44.048000,0 days 01:00:52.625000,0 days 01:01:23.439000,0 days 01:02:07.487000,267.0,264.0,254.0,314.0,False,MEDIUM,4.0,True,McLaren,0 days 01:00:25.562000,2024-04-21 07:08:44.235,1,4.0,False,,False,True
542,0 days 01:03:49.431000,NOR,4,101.94000000000001,5.0,1.0,,,0 days 00:00:27.170000,0 days 00:00:30.901000,0 days 00:00:43.869000,0 days 01:02:34.657000,0 days 01:03:05.558000,0 days 01:03:49.427000,271.0,265.0,255.0,330.0,False,MEDIUM,5.0,True,McLaren,0 days 01:02:07.491000,2024-04-21 07:10:26.164,1,4.0,False,,False,True
